record_key,prompt_id,dataset_specific_source_item,task_type,model_name,precision,resource_tier,language,success,refused,input_token_count,fragmentation_ratio,governance_gated,centered_input_token_count,centered_fragmentation_ratio
88982759be1b9680a704ca6c3df9c75689555154a9caef83351f1861c064a75d,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:793,belebele:item_793,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,451.0,1.0,False,128.30900000000003,0.0
ba0fd4a0de691885e18003b60f2c88f6a86c1b154897f575b5e3dce110871d6b,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:794,belebele:item_794,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,413.0,1.0,False,90.30900000000003,0.0
134ed2099394452f68fffab646737c9298c47348b8f3afa0979095809063bafa,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:795,belebele:item_795,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,430.0,1.0,False,107.30900000000003,0.0
98a3399f4d05a5261075f2d4436f9ecf20e3a7c921982a39bb2b4c2a964645af,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:796,belebele:item_796,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,419.0,1.0,False,96.30900000000003,0.0
ca962cca165a5493bbf748aa18357bae7f9b71e3875710d9b2a9524db89db388,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:797,belebele:item_797,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,363.0,1.0,False,40.309000000000026,0.0
3c2934200af3023b9ecd4d8637e357af13255938ae00303b6609662806a0f4c3,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:798,belebele:item_798,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,324.0,1.0,False,1.309000000000026,0.0
8efffe018b5763c90b0e0796be077588dbad9e5da43c13ea29c801c714edcdb3,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:799,belebele:item_799,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,307.0,1.0,False,-15.690999999999974,0.0
1e28580e1fdfe9382e16992f43bc4fcf7ebba18deee328faff3841719c8fc030,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:800,belebele:item_800,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,333.0,1.0,False,10.309000000000026,0.0
d540d25738ba12a854b8946e3bb6c1880ba850e02293f393a46d66ef3e60218a,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:801,belebele:item_801,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,274.0,1.0,False,-48.690999999999974,0.0
4287e40ba0cc6e2072a51b5debaf9db8c2b6346aac791dc832367bdaf1f25e64,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:802,belebele:item_802,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,284.0,1.0,False,-38.690999999999974,0.0
078fb061943de198df43b688d42d2ac846a606330d93764cad2f1b4e4869ace0,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:803,belebele:item_803,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,315.0,1.0,False,-7.690999999999974,0.0
6c296ad6226ddb5cacd201857eb3f352afe3d5b87b81d5ff96739f4bb3fb5576,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:804,belebele:item_804,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,359.0,1.0,False,36.309000000000026,0.0
4e53ac25261166f9c6756f895254109d4780355fdfb29e47b1d5c97031a29e97,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:805,belebele:item_805,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,359.0,1.0,False,36.309000000000026,0.0
0da3f3e46cce878bf248226ac91377d4571451590de991de9151cbc23ca102cc,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:806,belebele:item_806,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,310.0,1.0,False,-12.690999999999974,0.0
e71a45b28fc9fa35f374b73c0f69448ba5fc52175bb312077e5da3490c6b8249,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:807,belebele:item_807,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,365.0,1.0,False,42.309000000000026,0.0
b9dd0cf1076a3164713b12be9bd471844b83254312f849c6d2547ef2aaab12d4,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:808,belebele:item_808,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,242.0,1.0,False,-80.69099999999997,0.0
63c566c5b94a073e65779c4a909c604484490a2a7c847cd771578f89c8721cb1,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:809,belebele:item_809,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,274.0,1.0,False,-48.690999999999974,0.0
ed71afb5ea4e4a755357edfbb64d0114ad27c86b42cb2160b606b38650c519df,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:810,belebele:item_810,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,273.0,1.0,False,-49.690999999999974,0.0
576882ce9bec6a10f8459e3c1534f5214470f0a99437b1cbbb5f1947e2332164,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:811,belebele:item_811,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,375.0,1.0,False,52.309000000000026,0.0
d686a184fc336e9339336f58754f8f72ee09aaa2601bcaec644eb28e2088584e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:812,belebele:item_812,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,374.0,1.0,False,51.309000000000026,0.0
52425ca09064cf1f9585a1f0dfbaac351e51eb3e48aa9405f007d55b2f6ed7bd,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:813,belebele:item_813,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,268.0,1.0,False,-54.690999999999974,0.0
b064eae0288c5fcd98ef54b9ecb41eeba2f8c96ea2b3b95e0e9d2a94cdb45d80,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:814,belebele:item_814,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,282.0,1.0,False,-40.690999999999974,0.0
0470062a19e3ef407af1b9ae41454dba4e8b42d3feb0b9843fb79fd70eed99f6,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:815,belebele:item_815,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,399.0,1.0,False,76.30900000000003,0.0
7395fbcd605892741a66b684d6143843e546b729e19e16ce009a23d3d24fbca4,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:816,belebele:item_816,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,386.0,1.0,False,63.309000000000026,0.0
7b3bba8d9fb5c5dc59ac0f9e48346c3a2c9ad0677640beb07ecd0a20322371f0,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:817,belebele:item_817,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,315.0,1.0,False,-7.690999999999974,0.0
3b02af6c678c6255685fa41b4d000719c70bacb5ac63bb23b726bdf0444bbe3a,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:818,belebele:item_818,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,314.0,1.0,False,-8.690999999999974,0.0
626cbd054e5439b995243bae47a6ab0269e35794025ebd444aae9119c00e1303,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:819,belebele:item_819,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,407.0,1.0,False,84.30900000000003,0.0
d244714d65393e32320cd68f899678df2d129c4d5aa13172bbaa8fd7f91e085f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:820,belebele:item_820,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,409.0,1.0,False,86.30900000000003,0.0
b320af9c6a9c441d346dca4d74ffaa4e3d5a557859e47e35c5ce14820b757a75,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:821,belebele:item_821,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,439.0,1.0,False,116.30900000000003,0.0
0e6e35d2ec852bcdda8d56949c314ed0abe2b8b500a30872a2b9afd547557841,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:822,belebele:item_822,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,410.0,1.0,False,87.30900000000003,0.0
3fd27875879efe6486263c455df400700b6fdbc37cf57bdf0fc982355e37e22e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:823,belebele:item_823,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,445.0,1.0,False,122.30900000000003,0.0
77d728c5632bdbdfec8d949524d7e41fec4a40bf989ac9f31d029ccf6a5aad95,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:824,belebele:item_824,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,414.0,1.0,False,91.30900000000003,0.0
3b78921c24605543b6580f08671daec7716063b8c2ffff946a17a920dbee8bbe,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:825,belebele:item_825,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,324.0,1.0,False,1.309000000000026,0.0
25870070de6f3131af8b082bf8b14fae9f099a6972dfa4b79e00eac6bea15ab3,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:826,belebele:item_826,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,358.0,1.0,False,35.309000000000026,0.0
25561333a5a1869edd85ae4c5e8914ab0e8aca24eb4f914cc001637042410b74,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:827,belebele:item_827,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,267.0,1.0,False,-55.690999999999974,0.0
0f04ba98c8f319f9df2bb9ac5e69422d134b5cd1a966efc352e03048afb4bb70,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:828,belebele:item_828,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,262.0,1.0,False,-60.690999999999974,0.0
d8713e6c95daf6760ada6b423a8aef65a6e7aa8fbfc0bd8ab78b6bdee52dd96e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:829,belebele:item_829,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,344.0,1.0,False,21.309000000000026,0.0
e58d5c33a093aa55cd993074dfc23e5e83c389fc603088b393b3312eb6c24efe,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:830,belebele:item_830,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,329.0,1.0,False,6.309000000000026,0.0
a6bf3a7bb9c3a4a839667b14aaafbdb8c218795cc214275392931c7dddbe46a8,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:831,belebele:item_831,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,470.0,1.0,False,147.30900000000003,0.0
f136041b8c36add02793df2efa92550c7198bd5c5880d2b1ac9d9124513844c2,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:832,belebele:item_832,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,516.0,1.0,False,193.30900000000003,0.0
502913b900d4e975d96ecd1a82caf3d086a2b110ab1478f0f527105b3b713aaf,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:833,belebele:item_833,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,416.0,1.0,False,93.30900000000003,0.0
d8d09a0821b2ff4759bec747befee88d94575696191e60d741a76889b2ddd69d,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:834,belebele:item_834,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,435.0,1.0,False,112.30900000000003,0.0
f1c6f9f08d57ded7b2041d18a9cc6aeda4a2f76ab07e61b2b58d794e115cbc40,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:835,belebele:item_835,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,353.0,1.0,False,30.309000000000026,0.0
cd6149fa461a93fa71da6f37009787aa1a9ef0bbba754b39e6623ca865007d0d,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:836,belebele:item_836,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,403.0,1.0,False,80.30900000000003,0.0
95c5ffc0c55bb3f5e057900a1ad3141c5614c621c5e408ad5d2ca168c5fa6701,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:837,belebele:item_837,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,248.0,1.0,False,-74.69099999999997,0.0
1ab8505f24a75e3ad5bedb3fbc6e35f41416cfed2ce8e103cfeda5b904e9d76b,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:838,belebele:item_838,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,442.0,1.0,False,119.30900000000003,0.0
57d37c8b5747cb50dc0064b11f6f773bb15f7e4b3f8e0872a6106d9c9b5561f4,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:839,belebele:item_839,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,431.0,1.0,False,108.30900000000003,0.0
fcb47de768f25b52da83290416a1c97b945afaa0b2355cb643c0e6e79342d7f6,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:840,belebele:item_840,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,209.0,1.0,False,-113.69099999999997,0.0
91d2b1e7bb7d43040638aa30ad01569dc7ee3b416856f9fbfe34460d004288ad,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:841,belebele:item_841,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,254.0,1.0,False,-68.69099999999997,0.0
4400d6ddfc5745b1b8669a74fb9fc6cad5fe03bb702888ef253de90a3fd74a92,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:842,belebele:item_842,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,502.0,1.0,False,179.30900000000003,0.0
3e0f5b2760015a120ff3bf62389868670b69fff54420db281307756ef6305473,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:843,belebele:item_843,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,470.0,1.0,False,147.30900000000003,0.0
1192f9af127f1dde7f9be2d0eab8153be3facc5566f5b965bf650e387d489186,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:844,belebele:item_844,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,454.0,1.0,False,131.30900000000003,0.0
e5892e443afa098f60e616cbea2386fa647e1c6153c0c4f4a29effff737c7fd3,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:845,belebele:item_845,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,416.0,1.0,False,93.30900000000003,0.0
98c532ce744cacfbc75b31e8894a0a38b40575844f52395a0f89a327f69bdca6,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:846,belebele:item_846,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,434.0,1.0,False,111.30900000000003,0.0
c50864de054c2667ce8445804581f42d5c215e3bf6116ff7d77f4341de284222,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:847,belebele:item_847,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,379.0,1.0,False,56.309000000000026,0.0
580897f324b63548cfc567c16974a2bf2486047f0496549a4d55a1da8e374a3c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:848,belebele:item_848,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,426.0,1.0,False,103.30900000000003,0.0
ff12d1486bdcf8f30d73a42d1f76338d5ab683bf06d9ae22942332b2d0ac3c99,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:849,belebele:item_849,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,425.0,1.0,False,102.30900000000003,0.0
fae53d5798f57b008c6d1527b3d639aa8d559b34b8ed830671da3623303fec64,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:850,belebele:item_850,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,420.0,1.0,False,97.30900000000003,0.0
00ab2139163c075380a32fe49f49996ffc5540c0566b0d409436b6502531418a,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:851,belebele:item_851,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,329.0,1.0,False,6.309000000000026,0.0
dfc5c492de39655feaf4be69c2e0d29fd9fa804346c994b5cedbf2df29e82531,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:852,belebele:item_852,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,361.0,1.0,False,38.309000000000026,0.0
0542d5566bc15b588848be764cb30ace8a8004fb93c3d6a41d6635fd54d6c48e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:853,belebele:item_853,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,405.0,1.0,False,82.30900000000003,0.0
296e6cb7af323f97372722e01f43589259420c3f504a0ec04ec907c02b12bc70,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:854,belebele:item_854,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,420.0,1.0,False,97.30900000000003,0.0
4997a9e8f798c6665d88d329bde084ef5acd74e8c3afb40618fcc4dc35e08ada,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:855,belebele:item_855,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,422.0,1.0,False,99.30900000000003,0.0
39ee02c9cf02c44bfa90026f483d0f6ba81cb0a244721117892d98fc3577771c,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:856,belebele:item_856,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,478.0,1.0,False,155.30900000000003,0.0
b2b45fe4743d07b746b1fb8b67c4bc208f52f1c0671fd93de7428eaa3199864d,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:857,belebele:item_857,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,368.0,1.0,False,45.309000000000026,0.0
fcef84f9b7162564ba1449ed8fd095825963a850503e01d4c8d9df6a5d7dbccf,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:858,belebele:item_858,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,329.0,1.0,False,6.309000000000026,0.0
256827c21b27db7821341db146fdd4dd0ea747a664e3cbb6689f993d4ef81dca,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:859,belebele:item_859,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,486.0,1.0,False,163.30900000000003,0.0
29bfa1fb4cf634d13044f05d54cdad27ae9a778345607d591ee129bb4eeea0d0,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:860,belebele:item_860,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,431.0,1.0,False,108.30900000000003,0.0
d12d30d897c321936b5b2eca1eb401b7869feed8512696aa1fdaaf48cb0d8149,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:861,belebele:item_861,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,421.0,1.0,False,98.30900000000003,0.0
122ce12f005b4cdde3cd4518fd67bc021fd469f3ba94936092020abd95792528,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:862,belebele:item_862,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,391.0,1.0,False,68.30900000000003,0.0
4a86c77a3c2b62b90fcb89f1d05c19bbbefedb720a9e708b637208886cf22381,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:863,belebele:item_863,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,348.0,1.0,False,25.309000000000026,0.0
da14a8238d6cc84fd9b304c737c83b5e06aa234a41187689a1f1b75eea9c087b,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:864,belebele:item_864,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,328.0,1.0,False,5.309000000000026,0.0
c2c334bc2aeeced8ad8b4b489569f0e5ccb09a7eabfa090fa195018794bb8655,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:865,belebele:item_865,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,266.0,1.0,False,-56.690999999999974,0.0
531f2d68ded1053567cfbbba021d8977a51044de883da55dff711e04bf50448f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:866,belebele:item_866,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,224.0,1.0,False,-98.69099999999997,0.0
49824994036d73ef5777f70472051424e68a610f20b2bcdcc6812f9c827be5e2,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:867,belebele:item_867,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,415.0,1.0,False,92.30900000000003,0.0
bcbdc4896bfd39c1fa8de93d1c22676b62131177e59d9031673dfc4f44e5ea76,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:868,belebele:item_868,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,434.0,1.0,False,111.30900000000003,0.0
20e84fe39a03d9e83ed8c11680d307abe280b83a1cfc30826928e8ac17167c44,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:869,belebele:item_869,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,367.0,1.0,False,44.309000000000026,0.0
4578e4271684f5a8a82089323233de8fd2c8e268578ffc9583b8cfddb5df433f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:870,belebele:item_870,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,460.0,1.0,False,137.30900000000003,0.0
bd4bc33a54f3b9162e2ae7cafe8dc33273aa4cbf563c8a777a798eb6b76f79e3,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:871,belebele:item_871,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,425.0,1.0,False,102.30900000000003,0.0
d93b136e3505d3fa21c45c486e7338f43fbb284f7b9e56421ce656589dc64db0,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:872,belebele:item_872,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,425.0,1.0,False,102.30900000000003,0.0
c0b37d43373a9d3267d92d70bc621ac9bafdfab686ff312d77b9d486eed72cb8,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:873,belebele:item_873,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,445.0,1.0,False,122.30900000000003,0.0
31a0ab16a1823d89251ea860d2f3796b21178e99359cc422ee7cabde53de9225,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:874,belebele:item_874,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,449.0,1.0,False,126.30900000000003,0.0
2e98eca91e3be1a25f1c55c15bd81ab404ee74a14ffc2df859a6a63424e88d6e,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:875,belebele:item_875,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,362.0,1.0,False,39.309000000000026,0.0
e3f22a5af644953712b0348066e96428233808490b6c7072a98d163ac2f7a3cc,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:876,belebele:item_876,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,371.0,1.0,False,48.309000000000026,0.0
034b68e32548196401526744af939c7049fcfd50bd694aa0dc04fe4120badedf,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:877,belebele:item_877,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,401.0,1.0,False,78.30900000000003,0.0
36e244c3ca6e26fc045fa5cf00ec6ac77574b4404211110b1a96855aaef6e272,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:878,belebele:item_878,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,0,0,339.0,1.0,False,16.309000000000026,0.0
a2ec5a48428b9b3c3a44ea467f637cb8b7be6561d787b780731c31f751bedb5f,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:879,belebele:item_879,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,367.0,1.0,False,44.309000000000026,0.0
f117b980dd090b0e6e33ccbdf63ada6985b760266a6af5d28b518ec7f663d7cb,belebele:7899cdfa4e1e0d733fd77c848e2c273cb1d32be2:tha_Thai:tha_Thai:880,belebele:item_880,control,Llama-3.1-8B-Instruct,int4_nf4,MRL,th,1,1,393.0,1.0,False,70.30900000000003,0.0
